session_date,rth_start,rth_end,ib_high,ib_low,ib_range,midpoint,ib_volume,total_volume,relative_ib_volume,rth_high,rth_low,rth_close,rotation,failed_auction,breakside,breakside_rotation_up,breakside_rotation_down,breakside_retracement_points,breakside_retracement_normib,opening_window_minutes,opening_range_high,opening_range_low,opening_range,opening_range_close,opening_direction,opening_type,opening_bar_open,opening_bar_close,opening_bar_open_close,opening_bar_volume
2023-02-09,06:30,13:00,12729.5,12618.0,111.5,12673.75,254968.0,925823.0,0.2753960530252543,12729.5,12366.0,12427.5,False,none,low,,,45.75,0.4103139013452915,10,12729.5,12666.5,63.0,12684.5,down,auction,12722.75,12704.5,-18.25,6582.0
2023-02-10,06:30,13:00,12421.75,12284.5,137.25,12353.125,286341.0,854457.0,0.33511458154125956,12421.75,12243.0,12345.75,False,failed_low,low,,12369.25,84.75,0.6174863387978142,10,12394.0,12330.0,64.0,12358.25,up,auction,12335.0,12374.5,39.5,11184.0
2023-02-13,06:30,13:00,12473.0,12352.0,121.0,12412.5,232087.0,665339.0,0.34882518535663776,12567.75,12352.0,12544.5,False,none,high,,,4.25,0.03512396694214876,10,12410.5,12352.0,58.5,12393.25,down,auction,12402.0,12380.75,-21.25,5774.0
2023-02-14,06:30,13:00,12673.25,12390.5,282.75,12531.875,323121.0,1069302.0,0.30217936560485253,12673.25,12390.5,12634.0,False,none,none,,,,,10,12487.0,12390.5,96.5,12481.25,up,auction,12473.5,12428.25,-45.25,14647.0
2023-02-15,06:30,13:00,12631.5,12524.25,107.25,12577.875,260262.0,746155.0,0.3488042028800986,12734.5,12524.25,12734.0,False,none,high,,,25.75,0.2400932400932401,10,12610.0,12552.5,57.5,12580.25,up,auction,12553.25,12569.75,16.5,7846.0
2023-02-16,06:30,13:00,12622.25,12496.5,125.75,12559.375,261655.0,881120.0,0.2969572816415471,12694.5,12476.0,12481.75,True,failed_high,high,12476.0,,146.25,1.1630218687872764,10,12557.0,12496.5,60.5,12549.25,up,auction,12524.0,12535.0,11.0,6854.0
2023-02-17,06:30,13:00,12423.5,12296.0,127.5,12359.75,254376.0,834950.0,0.3046601592909755,12423.5,12265.5,12392.0,False,failed_low,low,,12407.5,111.5,0.8745098039215686,10,12423.5,12361.0,62.5,12362.25,down,auction,12389.5,12388.5,-1.0,6518.0
2023-02-20,06:30,13:00,12396.5,12371.0,25.5,12383.75,16935.0,34437.0,0.4917675755727851,12396.5,12363.5,12366.75,False,none,low,,,11.25,0.4411764705882353,10,12396.5,12383.0,13.5,12385.0,down,auction,12394.0,12393.25,-0.75,248.0
2023-02-21,06:30,13:00,12291.25,12181.5,109.75,12236.375,203738.0,615651.0,0.3309309982441351,12291.25,12091.5,12098.25,False,none,low,,,46.5,0.42369020501138954,10,12267.75,12220.25,47.5,12266.5,up,auction,12228.75,12234.0,5.25,4462.0
2023-02-22,06:30,13:00,12174.5,12040.0,134.5,12107.25,218846.0,818101.0,0.2675048679808483,12190.75,12034.25,12101.75,True,failed_both,low,12048.25,12190.75,150.75,1.120817843866171,10,12153.5,12114.25,39.25,12147.75,up,auction,12120.0,12132.0,12.0,5146.0
2023-02-23,06:30,13:00,12260.25,12164.5,95.75,12212.375,209918.0,761777.0,0.27556358356841965,12260.25,12028.0,12206.0,False,failed_low,low,,12248.75,84.25,0.8798955613577023,10,12260.25,12197.25,63.0,12212.5,down,auction,12252.25,12243.5,-8.75,5429.0
2023-02-24,06:30,13:00,12043.0,11933.75,109.25,11988.375,217300.0,731306.0,0.29713963785337466,12043.0,11922.75,11997.75,False,failed_low,low,,12021.5,87.75,0.8032036613272311,10,12039.0,11980.75,58.25,12037.5,up,auction,11994.0,12004.0,10.0,6297.0
2023-02-27,06:30,13:00,12189.5,12106.5,83.0,12148.0,165423.0,626029.0,0.2642417523788834,12189.5,12058.5,12083.5,False,none,low,,,38.25,0.4608433734939759,10,12143.5,12109.5,34.0,12116.0,down,auction,12131.25,12139.0,7.75,4628.0
2023-02-28,06:30,13:00,12124.25,12041.25,83.0,12082.75,189742.0,670053.0,0.28317461454541654,12173.75,12041.25,12065.5,False,failed_high,high,12064.75,,59.5,0.7168674698795181,10,12075.0,12041.25,33.75,12073.75,up,auction,12056.0,12064.75,8.75,4344.0
2023-03-01,06:30,13:00,12080.0,11953.0,127.0,12016.5,212616.0,689042.0,0.308567547406399,12080.0,11925.0,11964.75,False,failed_low,low,,12036.5,83.5,0.65748031496063,10,12060.0,12004.0,56.0,12039.0,down,auction,12052.25,12040.75,-11.5,5050.0
2023-03-02,06:30,13:00,11931.0,11846.25,84.75,11888.625,189667.0,643461.0,0.2947606770262689,12096.25,11846.25,12066.0,False,none,high,,,48.0,0.5663716814159292,10,11882.75,11846.25,36.5,11867.75,up,auction,11857.0,11863.75,6.75,5073.0
2023-03-03,06:30,13:00,12226.0,12111.0,115.0,12168.5,207849.0,629157.0,0.3303611022368026,12322.0,12111.0,12312.25,False,none,high,,,55.5,0.4826086956521739,10,12141.75,12111.0,30.75,12127.25,down,auction,12134.5,12122.25,-12.25,6145.0
2023-03-06,06:30,13:00,12443.0,12347.25,95.75,12395.125,183280.0,653971.0,0.2802570756195611,12485.75,12314.25,12323.75,True,failed_high,high,12314.25,,128.75,1.3446475195822454,10,12397.0,12352.25,44.75,12373.5,up,auction,12361.0,12373.75,12.75,5163.0
2023-03-07,06:30,13:00,12367.5,12182.0,185.5,12274.75,239202.0,895808.0,0.2670237372294063,12367.5,12142.25,12169.5,False,none,low,,,21.75,0.11725067385444744,10,12361.0,12313.0,48.0,12348.5,up,auction,12324.25,12322.75,-1.5,4266.0
2023-03-08,06:30,13:00,12216.0,12108.5,107.5,12162.25,235669.0,779964.0,0.3021536891446272,12254.5,12108.5,12231.0,False,none,high,,,74.25,0.6906976744186046,10,12216.0,12169.25,46.75,12179.75,down,auction,12185.25,12207.25,22.0,6847.0
